Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Location,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Signal Type,Pedestrian Button Type,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Latitude,Longitude,Modified Date
167, AIRPORT BLVD / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-000830,5160487,SECONDARY,9, AIRPORT BLVD,IH 35 SVRD,2048107,,168:  AIRPORT BLVD / 35 SVRD,,AUSTIN FULL PURPOSE,2016550,NORTHEAST,,10/31/9114,"(30.3013058, -97.7145767)",4300,4421,2019,WALK/DONT WALK,,False,,5817c080e052e0422be6c542,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,UNKNOWN,12/23/49423 08:00:00 AM +0000,,,30.3013058,-97.7145767,07/05/51670 09:20:00 PM +0000
162, AIRPORT BLVD / OAK SPRINGS DR,TRAFFIC,TURNED_ON,LOC16-000805,5162329,PRIMARY,"3,1", AIRPORT BLVD, OAK SPRINGS DR,2018299,,,,AUSTIN FULL PURPOSE,2018548,NORTHEAST,,05/20/8588,"(30.2735558, -97.6979065)",3300,1137,2019,WALK/DONT WALK,,False,,5817c080e052e0422be6c538,ONLINE,04/15/50826 08:40:00 AM +0000,COA,BROKEN,08/01/51663 08:00:00 AM +0000,,,30.2735558,-97.6979065,12/10/51686 11:20:00 PM +0000
170, AIRPORT BLVD / 51ST ST,TRAFFIC,TURNED_ON,LOC16-000845,5160367,PRIMARY,9, AIRPORT BLVD, 51ST ST,2015777,,,,AUSTIN FULL PURPOSE,2015762,NORTHEAST,,03/07/10009,"(30.3120689, -97.7153397)",806,5100,2019,COUNTDOWN,Push-Button,False,,5b5c435397428f168b0e8693,ONLINE,06/26/51491 04:40:00 PM +0000,COA,OK,03/14/51354 08:00:00 AM +0000,,,30.3120689,-97.7153397,07/14/51689 12:00:00 PM +0000
183, CESAR CHAVEZ ST / TRINITY ST,TRAFFIC,TURNED_ON,LOC16-000905,5157263,PRIMARY,9, CESAR CHAVEZ ST, TRINITY ST,2019137,,,,AUSTIN FULL PURPOSE,2019138,CENTRAL,,12/14/24467,"(30.2623959, -97.7410736)",100,300,2018,WALK/DONT WALK,,False,,5817c081e052e0422be6c560,ONLINE,05/07/50982 08:40:00 AM +0000,COA,BROKEN,11/19/51055 12:00:00 AM +0000,,,30.2623959,-97.7410736,01/05/51498 10:00:00 AM +0000
184, LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER),TRAFFIC,TURNED_ON,LOC16-000910,5151029,PRIMARY,5, LAMAR BLVD, LAMAR BLVD SVRD,2026525,BRODIE OAKS SHOPPING CENTER,,,AUSTIN FULL PURPOSE,2041473,SOUTHWEST,,05/08/15857,"(30.2362595, -97.7925873)",4101,3802,2019,COUNTDOWN,APS,False,,5817c081e052e0422be6c562,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.2362595,-97.7925873,05/17/51623 05:20:00 AM +0000
181, ANDERSON LN / BURRELL DR,TRAFFIC,TURNED_ON,LOC16-000895,5159497,PRIMARY,7, ANDERSON LN, BURRELL DR,2011186,,,,AUSTIN FULL PURPOSE,2011198,NORTHWEST,,09/10/23394,"(30.3519783, -97.7220688)",7900,1417,2017,WALK/DONT WALK,,False,,5817c081e052e0422be6c55c,ONLINE,05/25/50971 08:40:00 AM +0000,COA,NO DETECTION,,,,30.3519783,-97.7220688,09/30/51623 08:00:00 AM +0000
200, SLAUGHTER LN / BILBROOK PL,TRAFFIC,TURNED_ON,LOC16-000990,5149032,PRIMARY,5, SLAUGHTER LN, BILBROOK PL,2027837,,,,AUSTIN FULL PURPOSE,2027795,SOUTHWEST,,02/12/25563,"(30.1738644, -97.8169937)",9701,1309,2017,WALK/DONT WALK,APS,False,,5817c082e052e0422be6c582,ONLINE,02/28/51338 04:40:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.1738644,-97.8169937,12/22/51497 12:40:00 PM +0000
201, MARTIN LUTHER KING JR BLVD / CEDAR AVE,TRAFFIC,TURNED_ON,LOC16-000995,5160588,PRIMARY,1, MARTIN LUTHER KING JR BLVD, CEDAR AVE,2017794,,,,AUSTIN FULL PURPOSE,2017793,NORTHEAST,,12/21/25595,"(30.2809563, -97.7142868)",1900,2600,2019,COUNTDOWN,,False,,5817c082e052e0422be6c584,ONLINE,10/08/49748 12:00:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.2809563,-97.7142868,09/28/51655 10:40:00 AM +0000
219, 15TH ST / SAN ANTONIO ST,TRAFFIC,TURNED_ON,LOC16-001075,5156733,PRIMARY,9, 15TH ST, SAN ANTONIO ST,2018030,,,,AUSTIN FULL PURPOSE,2018031,CENTRAL,,10/15/0090,"(30.2782192, -97.7440567)",1500,500,2018,COUNTDOWN,,False,,5817c082e052e0422be6c5a4,ONLINE,12/23/50032 08:40:00 AM +0000,COA,OK,01/11/47910 12:00:00 AM +0000,,,30.2782192,-97.7440567,04/07/51550 10:40:00 AM +0000
223, 15TH ST / SAN JACINTO BLVD,TRAFFIC,TURNED_ON,LOC16-001095,5157800,PRIMARY,1, 15TH ST, SAN JACINTO BLVD,2018158,,,,AUSTIN FULL PURPOSE,2018159,CENTRAL,,,"(30.2762318, -97.7371063)",1500,200,2018,COUNTDOWN,,False,,5817c083e052e0422be6c5ac,ONLINE,10/09/49748 04:40:00 AM +0000,COA,OK,03/27/51146 12:00:00 AM +0000,,,30.2762318,-97.7371063,06/05/51571 02:40:00 PM +0000
220, WILLIAM CANNON DR / MEADOW LAKE BLVD,TRAFFIC,TURNED_ON,LOC16-005995,5156184,PRIMARY,2, WILLIAM CANNON DR, MEADOW LAKE BLVD,2023600,,,,AUSTIN FULL PURPOSE,2023596,SOUTHEAST,,02/10/50155,"(30.1809502, -97.75025496)",6605,4716,2018,UNKNOWN,,False,"4353, 2483, 2504, 4948",5847125920138e2b317cc127,ONLINE,07/21/49777 04:40:00 PM +0000,COA,OK,01/09/51168 08:00:00 AM +0000,,,30.1809502,-97.75025496,01/10/51613 06:00:00 PM +0000
51, MARTIN LUTHER KING JR BLVD / CHICON ST,TRAFFIC,TURNED_ON,LOC16-000250,5159809,PRIMARY,1, MARTIN LUTHER KING JR BLVD, CHICON ST,2017883,,,,AUSTIN FULL PURPOSE,2017882,NORTHEAST,,03/09/0303,"(30.2798061, -97.7212372)",1900,1900,2019,COUNTDOWN,,False,,5b5c434d97428f168b0e8664,ONLINE,10/07/49748 02:40:00 AM +0000,COA,BROKEN,12/31/50436 08:00:00 AM +0000,,,30.2798061,-97.7212372,09/28/51655 10:40:00 AM +0000
52, MARTIN LUTHER KING JR BLVD / CHESTNUT AVE,TRAFFIC,TURNED_ON,LOC16-000255,5160241,PRIMARY,1, MARTIN LUTHER KING JR BLVD, CHESTNUT AVE,2017834,,,,AUSTIN FULL PURPOSE,2017833,NORTHEAST,,04/17/8429,"(30.2804375, -97.7172699)",1900,2300,2019,WALK/DONT WALK,,False,,5817c07be052e0422be6c45c,ONLINE,10/07/49748 02:40:00 AM +0000,COA,BROKEN,11/01/51066 12:00:00 AM +0000,,,30.2804375,-97.7172699,09/28/51655 10:40:00 AM +0000
698, DUVAL RD / JOLLYVILLE RD,TRAFFIC,TURNED_ON,LOC16-003440,5155327,PRIMARY,10, DUVAL RD, JOLLYVILLE RD,2006169,,,,AUSTIN FULL PURPOSE,2039193,NORTHWEST,,11/10/30967,"(30.4172859, -97.7500381)",11616,5600,2019,WALK/DONT WALK,,False,,5817c09be052e0422be6c95d,ONLINE,05/18/51628 04:40:00 PM +0000,COA,BROKEN,12/31/51085 12:00:00 AM +0000,,,30.4172859,-97.7500381,06/09/51678 05:20:00 PM +0000
222, 15TH ST / CONGRESS AVE,TRAFFIC,TURNED_ON,LOC16-001090,5157428,PRIMARY,1, 15TH ST, CONGRESS AVE,2018125,,,,AUSTIN FULL PURPOSE,2018126,CENTRAL,,03/12/0125,"(30.2769184, -97.7394943)",1500,100,2018,COUNTDOWN,,False,,5817c082e052e0422be6c5aa,ONLINE,12/05/50850 08:40:00 AM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.2769184,-97.7394943,06/23/51401 04:40:00 PM +0000
224, 15TH ST / TRINITY ST,TRAFFIC,TURNED_ON,LOC16-001100,5157976,PRIMARY,1, 15TH ST, TRINITY ST,2018253,,,,AUSTIN FULL PURPOSE,2018181,CENTRAL,,07/26/4829,"(30.2759418, -97.7360306)",1400,300,2019,COUNTDOWN,,False,,5817c083e052e0422be6c5ae,ONLINE,10/09/49748 04:40:00 AM +0000,COA,OK,10/27/50899 12:00:00 AM +0000,,,30.2759418,-97.7360306,10/01/51492 09:20:00 PM +0000
227, 15TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001115,5158612,PRIMARY,1, 15TH ST,IH 35 SVRD,2018262,,,339:  15TH ST / 35 SVRD,AUSTIN FULL PURPOSE,2018267,CENTRAL,,09/03/12372,"(30.2747765, -97.7317581)",1500,800,2019,WALK/DONT WALK,APS,False,,5817c083e052e0422be6c5b4,ONLINE,10/09/49748 04:40:00 AM +0000,TxDOT,BROKEN,11/28/50740 08:00:00 AM +0000,,,30.2747765,-97.7317581,09/28/51655 10:40:00 AM +0000
225, 15TH ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-001105,5158186,SECONDARY,1, 15TH ST, RED RIVER ST,2046318,,1013: 600 BLK E 15TH ST (East of Red River St),,AUSTIN FULL PURPOSE,2037552,CENTRAL,,,"(30.2756176, -97.734848)",1500,400,2019,COUNTDOWN,APS,False,,5b5c435697428f168b0e86a6,ONLINE,10/09/49748 04:40:00 AM +0000,COA,BROKEN,11/20/49979 12:00:00 AM +0000,,,30.2756176,-97.734848,12/22/51152 12:00:00 PM +0000
260, DESSAU RD / BRAKER LN (Shropshire),TRAFFIC,TURNED_ON,LOC16-001265,5165721,PRIMARY,1, DESSAU RD, BRAKER LN,2038400,Shropshire,,,AUSTIN FULL PURPOSE,3267858,NORTHEAST,,12/27/29127,"(30.3772907, -97.6586609)",1400,11800,2019,WALK/DONT WALK,,False,,5817c084e052e0422be6c5f0,ONLINE,05/25/50971 08:40:00 AM +0000,COA,BROKEN,01/30/50897 12:00:00 AM +0000,,,30.3772907,-97.6586609,08/11/51585 08:40:00 PM +0000
250, GUADALUPE ST / 11TH ST,TRAFFIC,TURNED_ON,LOC16-001220,5156673,PRIMARY,9, GUADALUPE ST, 11TH ST,2018361,,,,AUSTIN FULL PURPOSE,2018344,CENTRAL,,01/01/68029,"(30.2737064, -97.7445831)",301,1100,2019,COUNTDOWN,,False,,5817c083e052e0422be6c5de,OFFLINE,07/29/50508 04:40:00 PM +0000,COA,NO DETECTION,09/18/49426 08:00:00 AM +0000,,,30.2737064,-97.7445831,05/17/51623 05:20:00 AM +0000
251, LAVACA ST / 11TH ST,TRAFFIC,TURNED_ON,LOC16-001225,5156847,PRIMARY,"1,9", LAVACA ST, 11TH ST,2018361,,,,AUSTIN FULL PURPOSE,2018360,CENTRAL,,01/01/68029,"(30.2734089, -97.7434616)",301,1100,2019,COUNTDOWN,,False,,5817c083e052e0422be6c5e0,ONLINE,09/29/51488 04:40:00 PM +0000,COA,NO DETECTION,09/18/49426 08:00:00 AM +0000,,,30.2734089,-97.7434616,05/17/51623 05:20:00 AM +0000
261, GUADALUPE ST / 10TH ST,TRAFFIC,TURNED_ON,LOC16-001270,5156632,PRIMARY,9, GUADALUPE ST, 10TH ST,2018411,,,,AUSTIN FULL PURPOSE,2018397,CENTRAL,,02/22/11238,"(30.2727699, -97.7448883)",301,1000,2019,COUNTDOWN,,False,,5817c084e052e0422be6c5f2,ONLINE,12/20/50702 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2727699,-97.7448883,05/17/51623 05:20:00 AM +0000
262, LAVACA ST / 10TH ST,TRAFFIC,TURNED_ON,LOC16-001275,5156794,PRIMARY,"1,9", LAVACA ST, 10TH ST,2018411,,,,AUSTIN FULL PURPOSE,2018410,CENTRAL,,03/29/11260,"(30.27248, -97.7438049)",301,1000,2019,COUNTDOWN,,False,,5817c084e052e0422be6c5f4,ONLINE,12/20/50702 04:40:00 PM +0000,COA,NO DETECTION,,,,30.27248,-97.7438049,05/17/51623 05:20:00 AM +0000
247, 12TH ST / SAN JACINTO BLVD,TRAFFIC,TURNED_ON,LOC16-001210,5157642,PRIMARY,1, 12TH ST, SAN JACINTO BLVD,2018429,,,,AUSTIN FULL PURPOSE,2018379,CENTRAL,,04/22/2370,"(30.2732029, -97.7382431)",1100,300,2018,COUNTDOWN,,False,,5817c083e052e0422be6c5da,ONLINE,10/23/51247 04:40:00 PM +0000,COA,NO DETECTION,09/18/49426 08:00:00 AM +0000,,,30.2732029,-97.7382431,11/17/51401 10:00:00 PM +0000
249, 12TH ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-001215,5158165,PRIMARY,1, 12TH ST, RED RIVER ST,2041118,,,,AUSTIN FULL PURPOSE,2018426,CENTRAL,,01/08/7838,"(30.2723198, -97.7350464)",1100,600,2018,COUNTDOWN,,False,,5817c083e052e0422be6c5dc,ONLINE,03/08/50963 08:40:00 AM +0000,COA,NO DETECTION,,,,30.2723198,-97.7350464,11/18/51401 02:40:00 PM +0000
259, 15TH ST / BRAZOS ST,TRAFFIC,TURNED_ON,LOC16-001260,5157635,PRIMARY,1, 15TH ST, BRAZOS ST,2018214,,,,AUSTIN FULL PURPOSE,2018143,CENTRAL,,10/07/25045,"(30.2765484, -97.7381973)",1400,100,2018,COUNTDOWN,,False,,5817c084e052e0422be6c5ee,ONLINE,10/09/49748 04:40:00 AM +0000,COA,OK,03/27/51146 12:00:00 AM +0000,,,30.2765484,-97.7381973,03/13/51163 08:00:00 PM +0000
269, LAVACA ST / 13TH ST,TRAFFIC,TURNED_ON,LOC16-001310,5156986,PRIMARY,"1,9", LAVACA ST, 13TH ST,2018210,,,,AUSTIN FULL PURPOSE,2018209,CENTRAL,,02/18/41577,"(30.2757339, -97.7425919)",301,1300,2019,COUNTDOWN,,False,,5817c084e052e0422be6c602,ONLINE,07/21/49777 04:40:00 PM +0000,COA,BROKEN,09/12/51411 08:00:00 AM +0000,,,30.2757339,-97.7425919,01/14/51544 10:40:00 AM +0000
268, RED RIVER ST / 10TH ST,TRAFFIC,TURNED_ON,LOC16-001305,5158042,PRIMARY,"1,9", RED RIVER ST, 10TH ST,2018563,,,,AUSTIN FULL PURPOSE,2018562,CENTRAL,,05/13/2499,"(30.2702274, -97.7357712)",500,1000,2019,COUNTDOWN,,False,,5817c084e052e0422be6c600,ONLINE,03/08/50963 08:40:00 AM +0000,COA,NO DETECTION,,,,30.2702274,-97.7357712,05/17/51623 05:20:00 AM +0000
270, ST JOHNS AVE / BENNETT AVE,TRAFFIC,TURNED_ON,LOC16-001315,5161863,PRIMARY,4, ST JOHNS AVE, BENNETT AVE,2011954,,,,AUSTIN FULL PURPOSE,2011955,NORTHEAST,,03/19/29982,"(30.331131, -97.7003708)",7200,800,2019,WALK/DONT WALK,,False,,5817c084e052e0422be6c604,ONLINE,05/07/51409 04:40:00 PM +0000,COA,OK,06/23/51091 12:00:00 AM +0000,,,30.331131,-97.7003708,05/17/51623 05:20:00 AM +0000
273, LAVACA ST / 9TH ST,TRAFFIC,TURNED_ON,LOC16-001330,5156749,PRIMARY,9, LAVACA ST, 9TH ST,2018480,,,,AUSTIN FULL PURPOSE,2018479,CENTRAL,,08/01/13478,"(30.2715416, -97.7441483)",301,900,2018,COUNTDOWN,,False,,5817c084e052e0422be6c60a,ONLINE,12/20/50702 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2715416,-97.7441483,06/27/51678 02:00:00 AM +0000
288, LAVACA ST / 4TH ST,TRAFFIC,TURNED_ON,LOC16-001405,5156508,PRIMARY,9, LAVACA ST, 4TH ST,2018822,,,,AUSTIN FULL PURPOSE,2018821,CENTRAL,,09/26/15517,"(30.2668762, -97.7458725)",301,400,2018,COUNTDOWN,,False,,5817c085e052e0422be6c628,OFFLINE,06/01/51450 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2668762,-97.7458725,07/13/51689 02:40:00 AM +0000
272, GUADALUPE ST / 9TH ST,TRAFFIC,TURNED_ON,LOC16-001325,5156584,PRIMARY,9, GUADALUPE ST, 9TH ST,2018458,,,,AUSTIN FULL PURPOSE,2018457,CENTRAL,,12/13/7796,"(30.2718201, -97.7452316)",401,900,2018,COUNTDOWN,,False,,5817c084e052e0422be6c608,ONLINE,10/09/49748 09:20:00 PM +0000,COA,NO DETECTION,,,,30.2718201,-97.7452316,04/23/51380 08:00:00 PM +0000
274, COLORADO ST / 9TH ST,TRAFFIC,TURNED_ON,LOC16-001335,5156915,PRIMARY,9, COLORADO ST, 9TH ST,2018491,,,,AUSTIN FULL PURPOSE,2018490,CENTRAL,,04/04/49473,"(30.271244, -97.7430573)",201,900,2018,COUNTDOWN,,False,,5817c084e052e0422be6c60c,ONLINE,03/18/50093 08:40:00 AM +0000,COA,NO DETECTION,,,,30.271244,-97.7430573,04/18/51429 02:40:00 AM +0000
275, CONGRESS AVE / 9TH ST,TRAFFIC,TURNED_ON,LOC16-001340,5157133,PRIMARY,9, CONGRESS AVE, 9TH ST,2018518,,,,AUSTIN FULL PURPOSE,2018517,CENTRAL,,04/13/3750,"(30.270853, -97.7417526)",101,900,2018,COUNTDOWN,,False,,5817c084e052e0422be6c60e,ONLINE,10/23/51247 04:40:00 PM +0000,COA,NO DETECTION,,,,30.270853,-97.7417526,04/20/51429 04:40:00 AM +0000
290, 7TH ST / GUADALUPE ST,TRAFFIC,TURNED_ON,LOC16-001415,5156486,PRIMARY,9, 7TH ST, GUADALUPE ST,2018599,,,,AUSTIN FULL PURPOSE,2018615,CENTRAL,,01/08/68029,"(30.2699623, -97.7459335)",700,300,2019,COUNTDOWN,,False,,5817c085e052e0422be6c62c,ONLINE,11/23/50379 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2699623,-97.7459335,08/22/50917 08:00:00 AM +0000
309, 5TH ST / WEST AVE,TRAFFIC,TURNED_ON,LOC16-001510,5155711,PRIMARY,9, 5TH ST, WEST AVE,2018644,,,,AUSTIN FULL PURPOSE,2018666,CENTRAL,,04/04/49473,"(30.26931, -97.7509537)",500,700,2018,COUNTDOWN,,False,,5817c086e052e0422be6c652,ONLINE,10/09/49748 09:20:00 PM +0000,COA,NO DETECTION,,,,30.26931,-97.7509537,03/31/51621 08:00:00 PM +0000
299, 6TH ST / NUECES ST,TRAFFIC,TURNED_ON,LOC16-001460,5156096,PRIMARY,9, 6TH ST, NUECES ST,2018622,,,,AUSTIN FULL PURPOSE,2018623,CENTRAL,,01/30/10548,"(30.2696285, -97.7484207)",600,600,2018,COUNTDOWN,,False,,5817c085e052e0422be6c63e,ONLINE,11/23/50379 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2696285,-97.7484207,10/29/51623 12:00:00 PM +0000
301, 6TH ST / LAVACA ST,TRAFFIC,TURNED_ON,LOC16-001470,5156605,PRIMARY,9, 6TH ST, LAVACA ST,2018680,,,,AUSTIN FULL PURPOSE,2018681,CENTRAL,,01/01/68029,"(30.2687168, -97.7452011)",600,300,2019,COUNTDOWN,,False,,5817c085e052e0422be6c642,OFFLINE,06/01/51450 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2687168,-97.7452011,09/28/51667 06:40:00 PM +0000
297, 7TH ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-001450,5157893,PRIMARY,9, 7TH ST, RED RIVER ST,2018772,,,,AUSTIN FULL PURPOSE,2018773,CENTRAL,,04/04/49473,"(30.2674026, -97.7368164)",700,500,2019,COUNTDOWN,,False,,5817c085e052e0422be6c63a,OFFLINE,11/15/51685 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2674026,-97.7368164,12/31/51699 12:40:00 AM +0000
298, 6TH ST / WEST AVE,TRAFFIC,TURNED_ON,LOC16-001455,5155766,PRIMARY,9, 6TH ST, WEST AVE,2018580,,,,AUSTIN FULL PURPOSE,2018604,CENTRAL,,01/22/8207,"(30.2702961, -97.7505875)",600,700,2019,COUNTDOWN,,False,,5817c085e052e0422be6c63c,ONLINE,11/23/50379 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2702961,-97.7505875,12/24/51434 12:00:00 PM +0000
300, 6TH ST / GUADALUPE ST,TRAFFIC,TURNED_ON,LOC16-001465,5156452,PRIMARY,9, 6TH ST, GUADALUPE ST,2018658,,,,AUSTIN FULL PURPOSE,2018659,CENTRAL,,01/08/68029,"(30.2690239, -97.7462616)",600,400,2018,COUNTDOWN,,False,,5817c085e052e0422be6c640,ONLINE,11/23/50379 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2690239,-97.7462616,10/17/51229 08:00:00 PM +0000
308, 6TH ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-001505,5157835,PRIMARY,9, 6TH ST, RED RIVER ST,2018837,,,,AUSTIN FULL PURPOSE,2018838,CENTRAL,,04/04/49473,"(30.2664757, -97.7371902)",600,500,2018,COUNTDOWN,,False,,5817c086e052e0422be6c650,ONLINE,02/20/51286 04:40:00 PM +0000,COA,OK,11/16/51200 08:00:00 AM +0000,,,30.2664757,-97.7371902,06/27/51429 06:00:00 AM +0000
323, WEST GATE BLVD / LAMAR BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-001580,5150345,SECONDARY,5, WEST GATE BLVD, LAMAR BLVD SVRD,2026528,,324:  WEST GATE BLVD / LAMAR BLVD SVRD,,AUSTIN FULL PURPOSE,2024061,SOUTHWEST,,08/10/5584,"(30.2329502, -97.8007278)",4500,4134,2019,UNKNOWN,,False,,5b5c435797428f168b0e86ae,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,BROKEN,09/18/49426 08:00:00 AM +0000,,,30.2329502,-97.8007278,03/24/51536 08:40:00 AM +0000
332, LAVACA ST / 3RD ST,TRAFFIC,TURNED_ON,LOC16-001625,5156460,PRIMARY,9, LAVACA ST, 3RD ST,2018893,,,,AUSTIN FULL PURPOSE,2018892,CENTRAL,,09/07/32139,"(30.2659302, -97.7462463)",301,300,2018,COUNTDOWN,,True,,5817c087e052e0422be6c680,OFFLINE,06/01/51450 04:40:00 PM +0000,COA,OK,09/17/50075 12:00:00 AM +0000,,,30.2659302,-97.7462463,09/18/51568 08:00:00 AM +0000
316, 5TH ST / SAN JACINTO BLVD,TRAFFIC,TURNED_ON,LOC16-001545,5157298,PRIMARY,9, 5TH ST, SAN JACINTO BLVD,2018848,,,,AUSTIN FULL PURPOSE,2018849,CENTRAL,,04/04/49473,"(30.2664375, -97.7407303)",500,200,2018,COUNTDOWN,,False,,5817c086e052e0422be6c660,OFFLINE,12/12/51329 04:40:00 PM +0000,COA,NO DETECTION,,The signal was modified to allow left turn movements on to SB San Jacinto Blvd (10/23/17).,,30.2664375,-97.7407303,09/01/51585 12:00:00 AM +0000
324, WEST GATE BLVD / LAMAR BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-001585,5150362,PRIMARY,5, WEST GATE BLVD, LAMAR BLVD SVRD,3212678,,,323:  WEST GATE BLVD / LAMAR BLVD SVRD,AUSTIN FULL PURPOSE,2024149,SOUTHWEST,,08/10/5584,"(30.2319736, -97.8005447)",4545,4500,2019,UNKNOWN,,False,,5817c086e052e0422be6c670,ONLINE,10/23/50820 08:40:00 AM +0000,TxDOT,OK,07/19/48728 08:00:00 AM +0000,,,30.2319736,-97.8005447,11/07/51678 10:00:00 AM +0000
315, 5TH ST / BRAZOS ST,TRAFFIC,TURNED_ON,LOC16-001540,5157141,PRIMARY,9, 5TH ST, BRAZOS ST,2018824,,,,AUSTIN FULL PURPOSE,2018825,CENTRAL,,04/04/49473,"(30.2667561, -97.7418365)",500,100,2018,COUNTDOWN,,False,,5817c086e052e0422be6c65e,OFFLINE,11/15/51685 04:40:00 PM +0000,COA,NO DETECTION,,The signal was modified to allow left turn movements on to SB Brazos St (10/23/17).,,30.2667561,-97.7418365,12/11/51686 04:00:00 PM +0000
321, 5TH ST / GUADALUPE ST,TRAFFIC,TURNED_ON,LOC16-001570,5156387,PRIMARY,9, 5TH ST, GUADALUPE ST,2018737,,,,AUSTIN FULL PURPOSE,2018738,CENTRAL,,01/08/68029,"(30.2680931, -97.7466354)",500,400,2018,COUNTDOWN,,False,,5817c086e052e0422be6c66a,ONLINE,10/09/49748 09:20:00 PM +0000,COA,NO DETECTION,,,,30.2680931,-97.7466354,02/07/51394 08:00:00 AM +0000
322, PEARCE LN / ROSS RD,TRAFFIC,TURNED_ON,LOC16-001575,5168019,PRIMARY,2, PEARCE LN, ROSS RD,2037051,,,,AUSTIN FULL PURPOSE,2027407,SOUTHEAST,,02/22/39707,"(30.1694298, -97.6231079)",5413,12400,2017,UNKNOWN,,False,,5b5c435797428f168b0e86ab,ONLINE,02/18/51401 04:40:00 PM +0000,COA,BROKEN,08/04/50472 08:00:00 AM +0000,,,30.1694298,-97.6231079,01/11/50857 12:40:00 PM +0000
331,IH 35 SVRD / 11TH ST,TRAFFIC,TURNED_ON,LOC16-001620,5158444,SECONDARY,1,IH 35 SVRD, 11TH ST,2018525,,341:  11TH ST / 35 SVRD,,AUSTIN FULL PURPOSE,2018524,CENTRAL,,07/05/12391,"(30.2705593, -97.7332916)",700,1100,2019,COUNTDOWN,,False,,5817c087e052e0422be6c67e,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,NO DETECTION,01/18/49747 08:00:00 AM +0000,,,30.2705593,-97.7332916,12/10/51307 12:00:00 PM +0000
334, 8TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001635,5158312,PRIMARY,"1,9", 8TH ST,IH 35 SVRD,2018808,,,1053: IH 35 SVRD / 8TH ST,AUSTIN FULL PURPOSE,2047464,CENTRAL,,06/30/51570,"(30.267725, -97.7342987)",700,717,2019,COUNTDOWN,,False,,5817c087e052e0422be6c684,ONLINE,08/15/51573 04:40:00 PM +0000,TxDOT,NO DETECTION,,,,30.267725,-97.7342987,11/12/51612 05:20:00 PM +0000
335, 7TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001640,5158252,PRIMARY,"3,1,9", 7TH ST,IH 35 SVRD,2018808,,,345:  7TH ST / 35 SVRD,AUSTIN FULL PURPOSE,2018809,CENTRAL,,04/04/49473,"(30.2668209, -97.7346649)",700,700,2019,COUNTDOWN,,False,,5817c087e052e0422be6c686,ONLINE,10/10/49748 02:00:00 PM +0000,TxDOT,NO DETECTION,,,,30.2668209,-97.7346649,09/28/51655 10:40:00 AM +0000
337, RIVERSIDE DR / FARO DR,TRAFFIC,TURNED_ON,LOC16-001650,5160906,PRIMARY,3, RIVERSIDE DR, FARO DR,2022879,,,,AUSTIN FULL PURPOSE,2022880,SOUTHWEST,,08/16/31334,"(30.2295113, -97.7126312)",1901,5200,2017,WALK/DONT WALK,,False,,5817c087e052e0422be6c68a,ONLINE,10/10/49748 02:00:00 PM +0000,COA,OK,12/21/51148 12:00:00 AM +0000,,,30.2295113,-97.7126312,12/10/51686 06:40:00 AM +0000
